Source,Target,Weight,Canto,Book
vibhishan,sita,2,Canto CXVI. The Meeting.,BOOK VI.
sugriva,vibhishan,1,Canto CXVII. Sítá's Disgrace.,BOOK VI.
hanuman,lanka,1,Canto CXVIII. Sítá's Reply.,BOOK VI.
ikshvaku,dasaratha,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
ikshvaku,kosal,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
ikshvaku,brahma,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
dasaratha,kosal,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
dasaratha,brahma,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
kosal,brahma,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
vishnu,krishna,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
sita,lakshmi,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
sita,ravan,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
lakshmi,ravan,1,Canto CXIX. Glory To Vishnu.,BOOK VI.
bharat,kausalya,1,Canto CXXI. Dasaratha.,BOOK VI.
bharat,kaikeyi,1,Canto CXXI. Dasaratha.,BOOK VI.
bharat,sumitra,1,Canto CXXI. Dasaratha.,BOOK VI.
kausalya,kaikeyi,2,Canto CXXI. Dasaratha.,BOOK VI.
kausalya,sumitra,2,Canto CXXI. Dasaratha.,BOOK VI.
kaikeyi,sumitra,2,Canto CXXI. Dasaratha.,BOOK VI.
sita,ikshvaku,2,Canto CXXI. Dasaratha.,BOOK VI.
rama,kaikeyi,4,Canto CXXI. Dasaratha.,BOOK VI.
purushottam,kausalya,1,Canto CXXI. Dasaratha.,BOOK VI.
ayodhya,rama,1,Canto CXXI. Dasaratha.,BOOK VI.
indra,rama,1,Canto CXXI. Dasaratha.,BOOK VI.
raghu,indra,4,Canto CXXII. Indra's Boon.,BOOK VI.
ayodhya,raghu,1,Canto CXXIII. The Magic Car.,BOOK VI.
raghu,lanka,4,Canto CXXIII. The Magic Car.,BOOK VI.
visvakarma,raghu,1,Canto CXXIII. The Magic Car.,BOOK VI.
rama,lanka,5,Canto CXXIV. The Departure.,BOOK VI.
lakshman,rama,1,Canto CXXIV. The Departure.,BOOK VI.
kishkindha,lanka,1,Canto CXXIV. The Departure.,BOOK VI.
indra,lanka,1,Canto CXXIV. The Departure.,BOOK VI.
raghu,ayodhya,2,Canto CXXIV. The Departure.,BOOK VI.
ayodhya,kausalya,1,Canto CXXIV. The Departure.,BOOK VI.
kausalya,raghu,1,Canto CXXIV. The Departure.,BOOK VI.
sugriva,rama,1,Canto CXXIV. The Departure.,BOOK VI.
sugriva,vibhishan,1,Canto CXXIV. The Departure.,BOOK VI.
visvakarma,lanka,1,Canto CXXV. The Return.,BOOK VI.
visvakarma,trikuta,1,Canto CXXV. The Return.,BOOK VI.
lanka,trikuta,1,Canto CXXV. The Return.,BOOK VI.
kishkindha,sugriva,1,Canto CXXV. The Return.,BOOK VI.
kishkindha,bali,1,Canto CXXV. The Return.,BOOK VI.
kishkindha,rishyamuka,1,Canto CXXV. The Return.,BOOK VI.
sugriva,bali,2,Canto CXXV. The Return.,BOOK VI.
sugriva,rishyamuka,3,Canto CXXV. The Return.,BOOK VI.
bali,rishyamuka,1,Canto CXXV. The Return.,BOOK VI.
janasthan,jatayus,1,Canto CXXV. The Return.,BOOK VI.
sarabhanga,indra,1,Canto CXXV. The Return.,BOOK VI.
sarabhanga,atri,1,Canto CXXV. The Return.,BOOK VI.
indra,atri,1,Canto CXXV. The Return.,BOOK VI.
chitrakuta,jumna,1,Canto CXXV. The Return.,BOOK VI.
jumna,bharadvaja,1,Canto CXXV. The Return.,BOOK VI.
bharadvaja,sringavera,1,Canto CXXV. The Return.,BOOK VI.
sringavera,guha,1,Canto CXXV. The Return.,BOOK VI.
rama,bharadvaja,3,Canto CXXVI. Bharat Consoled.,BOOK VI.
bharadvaja,ayodhya,2,Canto CXXVI. Bharat Consoled.,BOOK VI.
ayodhya,hanuman,3,Canto CXXVII. Ráma's Message.,BOOK VI.
sringavera,guha,1,Canto CXXVII. Ráma's Message.,BOOK VI.
lakshman,bharat,2,Canto CXXVII. Ráma's Message.,BOOK VI.
ganga,jumna,1,Canto CXXVII. Ráma's Message.,BOOK VI.
ganga,guha,1,Canto CXXVII. Ráma's Message.,BOOK VI.
jumna,guha,1,Canto CXXVII. Ráma's Message.,BOOK VI.
rama,gomati,4,Canto CXXVII. Ráma's Message.,BOOK VI.
gomati,nandigrama,1,Canto CXXVII. Ráma's Message.,BOOK VI.
hanuman,rama,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
rama,dandak,5,Canto CXXVIII. Hanumán's Story.,BOOK VI.
dandak,viradha,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
dandak,sarabhanga,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
dandak,indra,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
viradha,sarabhanga,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
viradha,rama,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
viradha,indra,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
sarabhanga,rama,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
sarabhanga,indra,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
khara,trisiras,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
khara,dushan,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
trisiras,dushan,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
trisiras,ravan,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
dushan,ravan,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
jatayus,rama,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.
bharat,satrughna,8,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
kausalya,sumitra,2,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
nandigrama,rama,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
nandigrama,bharat,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
wind-god,rama,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
gomati,brahma,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
ravan,raghu,2,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
raghu,vibhishan,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
raghu,sugriva,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
vibhishan,sugriva,2,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
jambavan,bali,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
jambavan,sugriva,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
bali,sugriva,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.
sita,sumantra,3,Canto CXXX. The Consecration.,BOOK VI.
sita,satrughna,3,Canto CXXX. The Consecration.,BOOK VI.
sumantra,satrughna,1,Canto CXXX. The Consecration.,BOOK VI.
satrughna,sugriva,4,Canto CXXX. The Consecration.,BOOK VI.
sugriva,rama,5,Canto CXXX. The Consecration.,BOOK VI.
sugriva,ayodhya,5,Canto CXXX. The Consecration.,BOOK VI.
ayodhya,indra,1,Canto CXXX. The Consecration.,BOOK VI.
indra,rama,1,Canto CXXX. The Consecration.,BOOK VI.
lakshman,vibhishan,3,Canto CXXX. The Consecration.,BOOK VI.
vibhishan,sugriva,1,Canto CXXX. The Consecration.,BOOK VI.
vibhishan,satrunjay,1,Canto CXXX. The Consecration.,BOOK VI.
vijay,kasyap,1,Canto CXXX. The Consecration.,BOOK VI.
vijay,gautam,1,Canto CXXX. The Consecration.,BOOK VI.
vijay,vamadeva,1,Canto CXXX. The Consecration.,BOOK VI.
kasyap,gautam,1,Canto CXXX. The Consecration.,BOOK VI.
kasyap,vamadeva,1,Canto CXXX. The Consecration.,BOOK VI.
gautam,vamadeva,1,Canto CXXX. The Consecration.,BOOK VI.
vamadeva,rama,1,Canto CXXX. The Consecration.,BOOK VI.
manu,satrughna,1,Canto CXXX. The Consecration.,BOOK VI.
angad,bali,1,Canto CXXX. The Consecration.,BOOK VI.
hanuman,sita,1,Canto CXXX. The Consecration.,BOOK VI.
