Source,Target,Weight,Book
diti,danu,3,5
diti,anala,3,5
diti,krodhavasa,3,5
diti,manu,3,5
diti,kasyap,3,5
kalaka,tamra,2,5
kalaka,danu,2,5
kalaka,anala,2,5
kalaka,krodhavasa,2,5
kalaka,manu,2,5
kalaka,kasyap,2,5
tamra,danu,2,5
tamra,anala,2,5
tamra,krodhavasa,2,5
tamra,manu,2,5
tamra,kasyap,2,5
danu,anala,3,5
danu,krodhavasa,3,5
danu,manu,3,5
danu,kasyap,3,5
anala,krodhavasa,2,5
anala,manu,2,5
anala,kasyap,2,5
krodhavasa,manu,2,5
krodhavasa,kasyap,2,5
manu,kasyap,2,5
vasus,adityas,1,5
vasus,rudras,1,5
vasus,asvins,1,5
vasus,diti,1,5
adityas,rudras,1,5
adityas,asvins,1,5
adityas,diti,1,5
rudras,asvins,1,5
rudras,diti,1,5
asvins,diti,1,5
asvagriva,narak,1,5
asvagriva,kalak,1,5
asvagriva,kalaka,1,5
asvagriva,tamra,1,5
narak,kalak,1,5
narak,kalaka,1,5
narak,tamra,1,5
kalak,kalaka,1,5
kalak,tamra,1,5
kraunchi,bhasi,6,5
kraunchi,syeni,5,5
kraunchi,suki,5,5
kraunchi,dhritarashtri,4,5
bhasi,syeni,5,5
bhasi,suki,5,5
bhasi,dhritarashtri,4,5
syeni,suki,3,5
syeni,dhritarashtri,3,5
suki,dhritarashtri,3,5
nala,vinata,1,5
nala,krodhavasa,1,5
nala,mrigi,1,5
nala,mrigamanda,1,5
nala,hari,1,5
vinata,krodhavasa,3,5
vinata,mrigi,3,5
vinata,mrigamanda,3,5
vinata,hari,3,5
vinata,sarduli,3,5
mrigi,mrigamanda,2,5
mrigi,hari,4,5
mrigi,sarduli,4,5
mrigi,matangi,4,5
mrigi,surabhi,4,5
mrigi,surasa,5,5
mrigi,kadruma,3,5
mrigamanda,hari,2,5
mrigamanda,sarduli,2,5
mrigamanda,matangi,2,5
mrigamanda,surabhi,2,5
mrigamanda,surasa,2,5
mrigamanda,kadruma,2,5
hari,sarduli,2,5
hari,matangi,2,5
hari,surabhi,2,5
hari,surasa,2,5
hari,kadruma,2,5
sarduli,matangi,2,5
sarduli,surabhi,2,5
sarduli,surasa,2,5
sarduli,kadruma,2,5
matangi,surabhi,2,5
matangi,surasa,2,5
matangi,kadruma,2,5
surabhi,surasa,2,5
surabhi,kadruma,2,5
surasa,kadruma,3,5
iravati,airavat,1,5
iravati,hari,1,5
airavat,hari,1,5
gandharvi,surasa,1,5
gandharvi,kadru,1,5
gandharvi,manu,1,5
gandharvi,kasyap,1,5
kadru,manu,3,5
kadru,kasyap,3,5
kadru,vaisyas,3,5
vaisyas,sudras,4,5
arun,garud,3,5
arun,vinata,2,5
arun,sampati,2,5
garud,vinata,1,5
garud,sampati,1,5
sampati,jatayus,1,5
sampati,syeni,1,5
jatayus,syeni,2,5
jatayus,lakshman,2,5
panchavati,rama,2,5
panchavati,lakshman,8,5
agastya,godavari,1,5
yama,himalaya,1,5
satrughna,raghu,1,5
rudra,nandi,1,5
rudra,himalaya,1,5
nandi,himalaya,1,5
chitra,lakshman,1,5
surpanakha,ten-necked,3,5
surpanakha,rama,11,5
ten-necked,rama,1,5
kandarpa,indra,2,5
dasaratha,rama,4,5
ravan,kumbhakarna,1,5
ravan,vibhishan,1,5
kumbhakarna,vibhishan,1,5
kumbhakarna,dushan,1,5
kumbhakarna,khara,1,5
vibhishan,dushan,1,5
vibhishan,khara,1,5
dushan,khara,11,5
meru,rama,1,5
dandak,lakshman,2,5
janasthan,khara,17,5
indra,thousand-eyed,1,5
indra,paka,1,5
thousand-eyed,paka,1,5
surpanakha,dasaratha,2,5
surpanakha,sita,2,5
raghu,lakshman,2,5
dasaratha,sita,1,5
dasaratha,dandak,2,5
janasthan,rama,7,5
pulastya,rama,1,5
khara,rama,12,5
siva,daksha,1,5
garud,khara,1,5
dushan,rama,11,5
raghu,indra,4,5
raghu,dushan,4,5
indra,dushan,3,5
mahakapala,sthulaksha,2,5
mahakapala,pramathi,2,5
mahakapala,rama,2,5
sthulaksha,pramathi,2,5
sthulaksha,rama,2,5
pramathi,rama,2,5
yama,khara,2,5
yama,dushan,1,5
khara,dushan,8,5
lakshman,khara,1,5
trisiras,khara,5,5
janasthan,trisiras,3,5
trisiras,dushan,4,5
trisiras,rama,1,5
namuchi,indra,1,5
namuchi,rama,2,5
parjanya,rama,1,5
vishnu,agastya,1,5
khara,dasaratha,2,5
dandak,janasthan,2,5
brahma,indra,2,5
rudra,andhak,1,5
rudra,svetaranya,1,5
rudra,namuchi,1,5
rudra,vritra,1,5
rudra,bala,1,5
andhak,svetaranya,1,5
andhak,namuchi,1,5
andhak,vritra,1,5
andhak,bala,1,5
svetaranya,namuchi,1,5
svetaranya,vritra,1,5
svetaranya,bala,1,5
namuchi,vritra,1,5
namuchi,bala,1,5
vritra,bala,1,5
agastya,rama,1,5
agastya,indra,1,5
akampan,lanka,7,5
akampan,ravan,7,5
lanka,ravan,5,5
lanka,janasthan,3,5
lanka,khara,3,5
ravan,janasthan,4,5
ravan,khara,4,5
vaisravan,indra,1,5
vaisravan,vishnu,1,5
indra,vishnu,2,5
rama,janasthan,11,5
rama,dushan,15,5
dushan,ravan,1,5
dushan,akampan,1,5
tadakeya,maricha,1,5
surpanakha,trisiras,3,5
surpanakha,dushan,3,5
rama,trisiras,1,5
rama,khara,9,5
lanka,indra,6,5
ravan,indra,3,5
bhogavati,vasuki,1,5
bhogavati,takshaka,1,5
bhogavati,kailasa,1,5
vasuki,takshaka,1,5
vasuki,kailasa,1,5
vasuki,kuvera,1,5
takshaka,kailasa,1,5
takshaka,kuvera,1,5
takshaka,pushpak,1,5
kailasa,kuvera,1,5
kailasa,pushpak,2,5
kuvera,pushpak,1,5
kuvera,nandan,1,5
pushpak,nandan,1,5
pushpak,nalini,1,5
pushpak,chaitraratha,1,5
nandan,nalini,1,5
nandan,chaitraratha,2,5
nalini,chaitraratha,1,5
pulastya,ravan,1,5
pulastya,surpanakha,1,5
khara,janasthan,3,5
dushan,janasthan,1,5
janasthan,dandak,1,5
dandak,trisiras,2,5
dandak,dushan,2,5
dasaratha,kandarpa,1,5
dasaratha,indra,1,5
janasthan,dushan,3,5
gandharvas,kinnars,6,5
gandharvas,nagas,2,5
gandharvas,ajas,2,5
kinnars,nagas,1,5
kinnars,ajas,1,5
nagas,ajas,1,5
nagas,brahma,1,5
nagas,marichipas,1,5
ajas,brahma,2,5
ajas,marichipas,2,5
ajas,vaikhanasas,2,5
ajas,mashas,2,5
ajas,balakhilyas,2,5
brahma,marichipas,2,5
brahma,vaikhanasas,2,5
brahma,mashas,2,5
brahma,balakhilyas,2,5
marichipas,vaikhanasas,2,5
marichipas,mashas,2,5
marichipas,balakhilyas,2,5
vaikhanasas,mashas,2,5
mashas,balakhilyas,2,5
indra,ravan,1,5
indra,garud,1,5
garud,ravan,1,5
lanka,maricha,1,5
janasthan,surpanakha,3,5
surpanakha,khara,2,5
khara,trisiras,4,5
dushan,trisiras,2,5
lakshman,rahu,1,5
rama,varun,9,5
rama,indra,10,5
varun,indra,1,5
janak,sita,5,5
ravan,rama,8,5
dandak,visvamitra,2,5
dandak,dasaratha,2,5
visvamitra,dasaratha,3,5
rama,maricha,18,5
lanka,rama,3,5
rama,ravan,11,5
yama,ravan,1,5
namuchi,bali,1,5
bali,rama,2,5
khara,surpanakha,1,5
agni,varun,1,5
thousand-eyed,sachi,1,5
dandak,lanka,1,5
ravan,maricha,1,5
gandharva,rama,1,5
janak,lakshman,2,5
agastya,vatapi,3,5
indra,maricha,1,5
sita,ravan,4,5
lakshman,maricha,11,5
sita,raghu,5,5
janasthan,godavari,1,5
godavari,ravan,1,5
sanischar,chitra,1,5
janak,videha,1,5
videha,sita,1,5
videha,rama,1,5
ikshvaku,kaikeyi,1,5
dandak,sita,1,5
ravan,gandharva,1,5
pushpak,indra,1,5
urvasi,pururavas,1,5
urvasi,rama,1,5
pururavas,rama,1,5
budha,rohini,1,5
kaikeyi,rama,1,5
janasthan,ravan,2,5
godavari,rama,1,5
jatayus,sita,2,5
jatayus,rama,1,5
jatayus,dasaratha,1,5
vritra,indra,1,5
raghu,dasaratha,1,5
raghu,ravan,1,5
lakshman,ikshvaku,2,5
lanka,dasaratha,1,5
pampa,lanka,1,5
varun,ravan,1,5
ten-necked,ravan,1,5
sita,lanka,4,5
maya,ravan,2,5
sita,mars,1,5
ikshvaku,lakshman,1,5
rama,lanka,3,5
brahma,paka,1,5
brahma,lanka,1,5
paka,lanka,1,5
sachi,thousand-eyed,3,5
sachi,asoka,3,5
sachi,sita,3,5
thousand-eyed,asoka,1,5
thousand-eyed,sita,1,5
asoka,sita,1,5
lakshman,janak,4,5
sita,maricha,2,5
kaikeyi,sita,2,5
sita,kausalya,5,5
khara,sita,1,5
janasthan,lakshman,1,5
vishnu,bali,1,5
vishnu,rama,1,5
ayodhya,bharat,1,5
raghu,godavari,4,5
janasthan,prasravan,1,5
janasthan,mandakini,1,5
prasravan,mandakini,1,5
kinnars,lakshman,1,5
rudra,tripur,1,5
tripur,rama,1,5
tripur,lakshman,1,5
hara,lakshman,1,5
sita,kosal,1,5
bharat,rama,1,5
yayati,nahush,1,5
yayati,indra,1,5
yayati,vasishtha,1,5
nahush,indra,1,5
nahush,vasishtha,1,5
indra,vasishtha,1,5
dasaratha,ravan,1,5
ravan,lakshman,3,5
janasthan,krauncha,1,5
kabandha,raghu,2,5
dasaratha,sumitra,1,5
lakshman,danu,2,5
lakshman,indra,2,5
danu,indra,3,5
kabandha,lakshman,2,5
sugriva,bali,3,5
sugriva,indra,3,5
bali,indra,2,5
bali,rishyamuka,2,5
indra,rishyamuka,1,5
rishyamuka,pampa,2,5
raghu,rishyamuka,2,5
ravan,sita,1,5
ravan,meru,1,5
rishyamuka,brahma,1,5
sugriva,kabandha,2,5
rama,sugriva,1,5
pampa,kabandha,3,5
savari,rama,1,5
savari,lakshman,1,5
pampa,rishyamuka,6,5
rishyamuka,bali,2,5
rishyamuka,sugriva,2,5
bali,sugriva,1,5
riksharajas,sugriva,1,5
pampa,rama,11,5
sumitra,pampa,4,5
videhan,lakshman,2,5
ayodhya,indra,1,5
kausalya,sita,2,5
kausalya,bharat,1,5
ravan,raghu,2,5
raghu,rama,5,5
sugriva,raghu,34,5
hanuman,bali,5,5
hanuman,malaya,2,5
malaya,bali,2,5
wind-god,raghu,1,5
wind-god,lakshman,1,5
sugriva,rishyamuka,12,5
sugriva,wind-god,6,5
rishyamuka,wind-god,2,5
meru,vindhya,3,5
meru,indra,1,5
vindhya,indra,1,5
raghu,lakshman,7,5
lakshman,sugriva,16,5
yajush,saman,1,5
rama,lakshman,45,5
rama,sugriva,34,5
hanuman,rama,4,5
pampa,lakshman,1,5
pampa,raghu,1,5
lakshman,raghu,3,5
lakshman,dasaratha,6,5
raghu,dasaratha,5,5
diti,sugriva,2,5
sumitra,hanuman,1,5
bali,sugriva,15,5
rishyamuka,malaya,1,5
rishyamuka,lakshman,1,5
malaya,lakshman,1,5
malaya,rama,1,5
lakshman,rama,5,5
rama,dasaratha,13,5
dasaratha,ikshvaku,2,5
ikshvaku,fire-god,1,5
raghu,hanuman,11,5
rama,hanuman,15,5
hanuman,lakshman,4,5
hanuman,sita,2,5
lakshman,sita,2,5
lakshman,janak,2,5
sita,janak,1,5
lakshman,indra,4,5
rishyamuka,bali,4,5
bali,rama,8,5
skanda,indra,1,5
mayavi,dundubhi,2,5
mayavi,bali,2,5
dundubhi,bali,1,5
mayavi,kishkindha,1,5
himalaya,dundubhi,3,5
himalaya,airavat,3,5
indra,bali,8,5
sakra,bali,1,5
sugriva,lakshman,38,5
varun,indra,1,5
varun,bali,1,5
sugriva,rama,32,5
lakshman,kishkindha,9,5
lakshman,bali,6,5
kishkindha,bali,5,5
mercury,rama,1,5
asvins,raghu,1,5
hanuman,raghu,1,5
hanuman,sugriva,1,5
sugriva,kishkindha,6,5
sugriva,bali,16,5
rishyamuka,rama,1,5
rishyamuka,kishkindha,1,5
rama,kishkindha,5,5
rama,bali,12,5
lakshman,nala,2,5
lakshman,nila,2,5
lakshman,hanuman,2,5
lakshman,tara,5,5
nala,nila,1,5
nala,hanuman,1,5
nala,tara,1,5
nila,hanuman,2,5
nila,tara,1,5
hanuman,tara,4,5
sugriva,angad,7,5
angad,dasaratha,1,5
angad,ikshvaku,1,5
dasaratha,rama,2,5
dasaratha,lakshman,1,5
dasaratha,sugriva,1,5
ikshvaku,rama,3,5
ikshvaku,lakshman,3,5
ikshvaku,sugriva,1,5
raghu,indra,4,5
tara,bali,16,5
rama,brahma,9,5
brahma,lakshman,1,5
brahma,mahendra,1,5
lakshman,mahendra,2,5
vishnu,yayati,1,5
tara,sugriva,3,5
tara,rama,6,5
hayagriva,sugriva,1,5
ikshvaku,bharat,1,5
tara,angad,8,5
bali,angad,6,5
sugriva,ruma,4,5
sushen,tara,1,5
rahu,mars,1,5
golabh,gandharva,1,5
yama,bali,1,5
indra,visvarupa,2,5
sugriva,tara,8,5
raghu,brahma,3,5
brahma,hanuman,1,5
sugriva,prasravan,2,5
raghu,prasravan,4,5
kailasa,lakshman,1,5
ganga,asoka,1,5
rama,malyavat,1,5
sarju,ayodhya,1,5
ayodhya,sugriva,1,5
ruma,tara,4,5
ruma,indra,1,5
tara,indra,1,5
raghu,sita,1,5
sugriva,janak,4,5
raghu,thousand-eyed,2,5
indra,thousand-eyed,2,5
indra,lakshman,2,5
thousand-eyed,lakshman,2,5
dandak,sugriva,1,5
mandar,lakshman,1,5
mandar,indra,1,5
angad,lakshman,6,5
yaksha,prabhava,1,5
yaksha,raghu,1,5
prabhava,raghu,1,5
bali,indra,1,5
indra,rama,2,5
indra,kailasa,1,5
kailasa,mahendra,3,5
tara,lakshman,2,5
ruma,sugriva,2,5
bali,yama,1,5
ruma,visvamitra,2,5
visvamitra,ghritachi,1,5
sita,lanka,1,5
lanka,sugriva,1,5
ravan,sita,2,5
sugriva,hanuman,4,5
hanuman,kailasa,1,5
hanuman,mahendra,1,5
kailasa,mandar,2,5
mahendra,mandar,1,5
anjan,mahasaila,2,5
anjan,dhumra,2,5
mahasaila,dhumra,1,5
mahasaila,meru,1,5
dhumra,meru,1,5
dhumra,maharun,1,5
meru,maharun,1,5
vishnu,rama,1,5
rama,anjan,2,5
kishkindha,sugriva,2,5
raghu,kishkindha,3,5
sumitra,lakshman,1,5
mahendra,meru,1,5
mahendra,vindhya,1,5
rama,indra,2,5
anuhlada,sachi,1,5
anuhlada,puloma,1,5
anuhlada,sugriva,1,5
anuhlada,indra,1,5
sachi,puloma,1,5
sachi,sugriva,1,5
sachi,indra,1,5
puloma,sugriva,1,5
puloma,indra,1,5
puloma,paulomi,1,5
satabali,tara,1,5
satabali,ruma,1,5
tara,ruma,1,5
hanuman,kesari,1,5
hanuman,gavaksha,1,5
hanuman,dhumra,1,5
kesari,gavaksha,1,5
kesari,dhumra,1,5
gavaksha,dhumra,1,5
gavaksha,panas,1,5
dhumra,panas,1,5
dhumra,nila,1,5
panas,nila,1,5
nila,gavaya,1,5
gavaya,darimukha,1,5
gavaya,dwivid,1,5
darimukha,dwivid,1,5
darimukha,asvin,1,5
darimukha,gaja,1,5
dwivid,asvin,1,5
dwivid,gaja,1,5
asvin,gaja,1,5
asvin,jambavan,1,5
gaja,jambavan,1,5
jambavan,sugriva,1,5
jambavan,ruman,1,5
indra,danav,1,5
sita,ravan,8,5
sarju,kausiki,1,5
sarju,bhagirath,1,5
sarju,yamun,1,5
sarju,yamuna,1,5
sarju,sarasvati,1,5
sarju,sindhu,1,5
sarju,sona,1,5
kausiki,bhagirath,1,5
kausiki,yamun,1,5
kausiki,yamuna,1,5
kausiki,sarasvati,1,5
kausiki,sindhu,1,5
kausiki,sona,1,5
bhagirath,yamun,1,5
bhagirath,yamuna,1,5
bhagirath,sarasvati,1,5
bhagirath,sindhu,1,5
bhagirath,sona,1,5
yamun,yamuna,1,5
yamun,sarasvati,1,5
yamun,sindhu,1,5
yamun,sona,1,5
yamun,mahi,1,5
yamun,kalamahi,1,5
yamuna,sarasvati,1,5
yamuna,sindhu,1,5
yamuna,sona,1,5
yamuna,mahi,1,5
yamuna,kalamahi,1,5
sarasvati,sindhu,1,5
sarasvati,sona,1,5
sarasvati,mahi,1,5
sarasvati,kalamahi,1,5
sindhu,sona,1,5
sindhu,mahi,1,5
sindhu,kalamahi,1,5
sona,mahi,2,5
sona,kalamahi,2,5
mahi,kalamahi,1,5
mandar,yavadwipa,1,5
garud,kailasa,1,5
garud,mandehas,1,5
kailasa,mandehas,1,5
saumanas,vishnu,1,5
vishnu,meru,1,5
sudarsandwip,ravan,1,5
nila,jambavan,1,5
jambavan,hanuman,1,5
jambavan,angad,1,5
hanuman,angad,3,5
angad,vindhya,4,5
vindhya,narmada,1,5
narmada,mekhal,1,5
narmada,utkal,1,5
mekhal,utkal,1,5
mekhal,dasarna,1,5
mekhal,avanti,1,5
mekhal,abravanti,1,5
utkal,dasarna,1,5
utkal,avanti,1,5
utkal,abravanti,1,5
utkal,dandak,1,5
dasarna,avanti,1,5
dasarna,abravanti,1,5
dasarna,dandak,1,5
avanti,abravanti,1,5
avanti,dandak,1,5
avanti,ayomukh,1,5
abravanti,dandak,1,5
abravanti,ayomukh,1,5
dandak,ayomukh,1,5
kaveri,malaya,1,5
malaya,agastya,1,5
agastya,tamraparni,3,5
yaksha,indra,1,5
suryavan,vaidyut,1,5
kunjar,agastya,1,5
kunjar,bhogavati,1,5
rohitas,gandharvas,1,5
sushen,sugriva,3,5
ravan,somagiri,2,5
ravan,sindhu,2,5
somagiri,sindhu,1,5
pariyatra,gandharvas,1,5
janak,vajra,1,5
chakravan,visvakarma,1,5
chakravan,panchajan,1,5
chakravan,hayagriva,1,5
visvakarma,panchajan,1,5
visvakarma,hayagriva,1,5
visvakarma,vishnu,1,5
panchajan,hayagriva,1,5
panchajan,vishnu,1,5
hayagriva,vishnu,1,5
visvas,vasus,1,5
visvas,meru,1,5
vasus,meru,1,5
varun,meru,1,5
varun,asta,1,5
savarni,brahma,1,5
janak,soma,1,5
janak,kala,1,5
soma,kala,1,5
kala,sudarsan,1,5
sudarsan,devasakha,1,5
kailasa,kuvera,1,5
apsarases,vaisravan,1,5
vaisravan,guhyakas,1,5
somagiri,brahma,1,5
brahma,rudra,1,5
hanuman,wind-god,1,5
hanuman,vinata,1,5
wind-god,angad,1,5
wind-god,tara,1,5
wind-god,vinata,1,5
angad,tara,2,5
angad,vinata,1,5
angad,sushen,1,5
tara,vinata,1,5
tara,sushen,1,5
vinata,sushen,1,5
ravan,rama,1,5
rama,mayavi,1,5
sugriva,mayavi,1,5
sugriva,malaya,1,5
bali,mayavi,5,5
bali,malaya,5,5
mayavi,malaya,1,5
meru,bali,1,5
meru,hanuman,1,5
hanuman,matanga,1,5
sita,sugriva,1,5
prasravan,sugriva,1,5
prasravan,vinata,1,5
vinata,satabali,1,5
satabali,sugriva,1,5
satabali,sushen,1,5
sushen,rama,1,5
hanuman,vindhya,1,5
tara,vindhya,1,5
rama,gandhamadan,2,5
angad,hanuman,2,5
tara,hanuman,1,5
maya,danav,1,5
brahma,usanas,2,5
indra,hema,1,5
indra,brahma,1,5
hema,brahma,1,5
merusavarni,svayamprabha,1,5
dandak,ravan,1,5
ravan,sugriva,1,5
vindhya,prasravan,1,5
bali,raghu,1,5
raghu,sugriva,1,5
rama,sita,11,5
indra,sukra,2,5
angad,sugriva,4,5
raghu,ruma,1,5
hanuman,yama,1,5
yama,sita,1,5
yama,raghu,1,5
sita,raghu,1,5
raghu,jatayus,2,5
jatayus,ravan,6,5
lakshman,jatayus,2,5
angad,riksharajas,1,5
riksharajas,bali,1,5
riksharajas,sugriva,1,5
bali,dasaratha,3,5
sugriva,dasaratha,4,5
dasaratha,sita,3,5
sita,lakshman,1,5
sita,jatayus,1,5
jatayus,dasaratha,1,5
vindhya,sampati,1,5
sampati,angad,2,5
sampati,jatayus,2,5
angad,jatayus,1,5
rama,vishnu,3,5
rama,asurs,4,5
vishnu,asurs,1,5
lanka,visvakarma,1,5
visvakarma,sita,1,5
vainateya,vinata,1,5
vinata,suparna,1,5
videhan,varun,1,5
lakshman,sampati,1,5
suparsva,gandharvas,1,5
sampati,bali,1,5
matarisva,jatayus,1,5
janasthan,vindhya,1,5
rama,ravan,2,5
lakshman,ravan,1,5
indra,angad,1,5
angad,jambavan,3,5
prahlada,vishnu,1,5
lanka,jambavan,2,5
sugriva,arishtanemi,1,5
rama,arishtanemi,1,5
punjikasthala,anjana,1,5
brahma,wind-god,1,5
brahma,indra,1,5
narayan,wind-god,1,5
pampa,rama,11,6
sumitra,pampa,4,6
videhan,lakshman,2,6
ayodhya,indra,1,6
kausalya,sita,2,6
kausalya,bharat,1,6
ravan,raghu,2,6
raghu,rama,5,6
sugriva,raghu,34,6
hanuman,bali,5,6
hanuman,malaya,2,6
malaya,bali,2,6
wind-god,raghu,1,6
wind-god,lakshman,1,6
sugriva,rishyamuka,12,6
sugriva,wind-god,6,6
rishyamuka,wind-god,2,6
meru,vindhya,3,6
meru,indra,1,6
vindhya,indra,1,6
raghu,lakshman,7,6
lakshman,sugriva,16,6
yajush,saman,1,6
rama,lakshman,45,6
rama,sugriva,34,6
hanuman,rama,4,6
pampa,lakshman,1,6
pampa,raghu,1,6
lakshman,raghu,3,6
lakshman,dasaratha,6,6
raghu,dasaratha,5,6
diti,sugriva,2,6
sumitra,hanuman,1,6
bali,sugriva,15,6
rishyamuka,malaya,1,6
rishyamuka,lakshman,1,6
malaya,lakshman,1,6
malaya,rama,1,6
lakshman,rama,5,6
rama,dasaratha,13,6
dasaratha,ikshvaku,2,6
ikshvaku,fire-god,1,6
raghu,hanuman,11,6
rama,hanuman,15,6
hanuman,lakshman,4,6
hanuman,sita,2,6
lakshman,sita,2,6
lakshman,janak,2,6
sita,janak,1,6
lakshman,indra,4,6
rishyamuka,bali,4,6
bali,rama,8,6
skanda,indra,1,6
mayavi,dundubhi,2,6
mayavi,bali,2,6
dundubhi,bali,1,6
mayavi,kishkindha,1,6
himalaya,dundubhi,3,6
himalaya,airavat,3,6
indra,bali,8,6
sakra,bali,1,6
sugriva,lakshman,38,6
varun,indra,1,6
varun,bali,1,6
sugriva,rama,32,6
lakshman,kishkindha,9,6
lakshman,bali,6,6
kishkindha,bali,5,6
mercury,rama,1,6
asvins,raghu,1,6
hanuman,raghu,1,6
hanuman,sugriva,1,6
sugriva,kishkindha,6,6
sugriva,bali,16,6
rishyamuka,rama,1,6
rishyamuka,kishkindha,1,6
rama,kishkindha,5,6
rama,bali,12,6
lakshman,nala,2,6
lakshman,nila,2,6
lakshman,hanuman,2,6
lakshman,tara,5,6
nala,nila,1,6
nala,hanuman,1,6
nala,tara,1,6
nila,hanuman,2,6
nila,tara,1,6
hanuman,tara,4,6
sugriva,angad,7,6
angad,dasaratha,1,6
angad,ikshvaku,1,6
dasaratha,rama,2,6
dasaratha,lakshman,1,6
dasaratha,sugriva,1,6
ikshvaku,rama,3,6
ikshvaku,lakshman,3,6
ikshvaku,sugriva,1,6
raghu,indra,4,6
tara,bali,16,6
rama,brahma,9,6
brahma,lakshman,1,6
brahma,mahendra,1,6
lakshman,mahendra,2,6
vishnu,yayati,1,6
tara,sugriva,3,6
tara,rama,6,6
hayagriva,sugriva,1,6
ikshvaku,bharat,1,6
tara,angad,8,6
bali,angad,6,6
sugriva,ruma,4,6
sushen,tara,1,6
rahu,mars,1,6
golabh,gandharva,1,6
yama,bali,1,6
indra,visvarupa,2,6
sugriva,tara,8,6
raghu,brahma,3,6
brahma,hanuman,1,6
sugriva,prasravan,2,6
raghu,prasravan,4,6
kailasa,lakshman,1,6
ganga,asoka,1,6
rama,malyavat,1,6
sarju,ayodhya,1,6
ayodhya,sugriva,1,6
ruma,tara,4,6
ruma,indra,1,6
tara,indra,1,6
raghu,sita,1,6
sugriva,janak,4,6
raghu,thousand-eyed,2,6
indra,thousand-eyed,2,6
indra,lakshman,2,6
thousand-eyed,lakshman,2,6
dandak,sugriva,1,6
mandar,lakshman,1,6
mandar,indra,1,6
angad,lakshman,6,6
yaksha,prabhava,1,6
yaksha,raghu,1,6
prabhava,raghu,1,6
bali,indra,1,6
indra,rama,2,6
indra,kailasa,1,6
kailasa,mahendra,3,6
tara,lakshman,2,6
ruma,sugriva,2,6
bali,yama,1,6
ruma,visvamitra,2,6
visvamitra,ghritachi,1,6
sita,lanka,1,6
lanka,sugriva,1,6
ravan,sita,2,6
sugriva,hanuman,4,6
hanuman,kailasa,1,6
hanuman,mahendra,1,6
kailasa,mandar,2,6
mahendra,mandar,1,6
anjan,mahasaila,2,6
anjan,dhumra,2,6
mahasaila,dhumra,1,6
mahasaila,meru,1,6
dhumra,meru,1,6
dhumra,maharun,1,6
meru,maharun,1,6
vishnu,rama,1,6
rama,anjan,2,6
kishkindha,sugriva,2,6
raghu,kishkindha,3,6
sumitra,lakshman,1,6
mahendra,meru,1,6
mahendra,vindhya,1,6
rama,indra,2,6
anuhlada,sachi,1,6
anuhlada,puloma,1,6
anuhlada,sugriva,1,6
anuhlada,indra,1,6
sachi,puloma,1,6
sachi,sugriva,1,6
sachi,indra,1,6
puloma,sugriva,1,6
puloma,indra,1,6
puloma,paulomi,1,6
satabali,tara,1,6
satabali,ruma,1,6
tara,ruma,1,6
hanuman,kesari,1,6
hanuman,gavaksha,1,6
hanuman,dhumra,1,6
kesari,gavaksha,1,6
kesari,dhumra,1,6
gavaksha,dhumra,1,6
gavaksha,panas,1,6
dhumra,panas,1,6
dhumra,nila,1,6
panas,nila,1,6
nila,gavaya,1,6
gavaya,darimukha,1,6
gavaya,dwivid,1,6
darimukha,dwivid,1,6
darimukha,asvin,1,6
darimukha,gaja,1,6
dwivid,asvin,1,6
dwivid,gaja,1,6
asvin,gaja,1,6
asvin,jambavan,1,6
gaja,jambavan,1,6
jambavan,sugriva,1,6
jambavan,ruman,1,6
indra,danav,1,6
sita,ravan,8,6
sarju,kausiki,1,6
sarju,bhagirath,1,6
sarju,yamun,1,6
sarju,yamuna,1,6
sarju,sarasvati,1,6
sarju,sindhu,1,6
sarju,sona,1,6
kausiki,bhagirath,1,6
kausiki,yamun,1,6
kausiki,yamuna,1,6
kausiki,sarasvati,1,6
kausiki,sindhu,1,6
kausiki,sona,1,6
bhagirath,yamun,1,6
bhagirath,yamuna,1,6
bhagirath,sarasvati,1,6
bhagirath,sindhu,1,6
bhagirath,sona,1,6
yamun,yamuna,1,6
yamun,sarasvati,1,6
yamun,sindhu,1,6
yamun,sona,1,6
yamun,mahi,1,6
yamun,kalamahi,1,6
yamuna,sarasvati,1,6
yamuna,sindhu,1,6
yamuna,sona,1,6
yamuna,mahi,1,6
yamuna,kalamahi,1,6
sarasvati,sindhu,1,6
sarasvati,sona,1,6
sarasvati,mahi,1,6
sarasvati,kalamahi,1,6
sindhu,sona,1,6
sindhu,mahi,1,6
sindhu,kalamahi,1,6
sona,mahi,2,6
sona,kalamahi,2,6
mahi,kalamahi,1,6
mandar,yavadwipa,1,6
garud,kailasa,1,6
garud,mandehas,1,6
kailasa,mandehas,1,6
saumanas,vishnu,1,6
vishnu,meru,1,6
sudarsandwip,ravan,1,6
nila,jambavan,1,6
jambavan,hanuman,1,6
jambavan,angad,1,6
hanuman,angad,3,6
angad,vindhya,4,6
vindhya,narmada,1,6
narmada,mekhal,1,6
narmada,utkal,1,6
mekhal,utkal,1,6
mekhal,dasarna,1,6
mekhal,avanti,1,6
mekhal,abravanti,1,6
utkal,dasarna,1,6
utkal,avanti,1,6
utkal,abravanti,1,6
utkal,dandak,1,6
dasarna,avanti,1,6
dasarna,abravanti,1,6
dasarna,dandak,1,6
avanti,abravanti,1,6
