Source,Target,Weight,Book,vader
bali,viradha,1,6,-0.4939
bali,janasthan,1,6,-0.4939
bali,ikshvaku,1,6,-0.4939
viradha,janasthan,1,6,-0.4939
viradha,ikshvaku,1,6,-0.4939
janasthan,ikshvaku,1,6,-0.4939
mithila,dasaratha,1,6,-0.0772
rama,vedas,1,6,0.5106
asoka,indra,1,6,0.7096
pulastya,brahma,3,6,0.7003
pulastya,visravas,3,6,0.6970000000000001
brahma,visravas,1,6,0.8271
visravas,ravan,1,6,0.8172
ikshvaku,sita,1,6,-0.8126
raghu,ravan,1,6,0.6369
ravan,lakshman,2,6,0.0
rama,raghu,4,6,0.24765
janak,rama,3,6,0.3092
janak,dasaratha,2,6,0.2023
janak,ikshvaku,2,6,0.2023
dasaratha,ikshvaku,2,6,0.59405
rama,bali,2,6,0.296
bali,sugriva,4,6,-0.06542499999999998
bali,sampati,2,6,0.34
sugriva,sampati,1,6,0.5719
ravan,janak,2,6,-0.765
janak,sita,1,6,0.8591
rama,sita,9,6,0.7238777777777777
rama,dasaratha,5,6,0.75528
sita,dasaratha,1,6,0.5789
sita,ikshvaku,1,6,0.5789
dasaratha,dandak,1,6,0.34
ikshvaku,rama,1,6,0.34
ikshvaku,dandak,1,6,0.34
ikshvaku,sumitra,1,6,0.34
dandak,sumitra,1,6,0.1531
sumitra,ravan,1,6,0.1531
sumitra,lanka,1,6,0.1531
lanka,rama,1,6,-0.7003
lakshman,sugriva,2,6,0.0
sugriva,rama,4,6,0.123475
lakshman,rama,2,6,0.029700000000000004
bharat,sugriva,1,6,-0.2406
meru,mandar,1,6,0.0
prasravan,raghu,2,6,-0.1909
mandar,meru,1,6,-0.509
rama,chitrakuta,3,6,0.7096
sita,hanuman,2,6,0.2732
hanuman,rama,3,6,0.4701666666666666
indra,kuvera,2,6,-0.3612
indra,rama,2,6,-0.3612
kuvera,rama,1,6,-0.3612
dasaratha,rama,1,6,0.5242
dasaratha,kosal,1,6,0.5242
kosal,hanuman,1,6,-0.5423
kosal,wind-god,1,6,-0.5423
wind-god,ravan,1,6,-0.8689
sugriva,lanka,1,6,0.5267
lanka,ravan,1,6,-0.3412
lanka,raghu,3,6,0.3962666666666667
ravan,raghu,1,6,-0.3412
prahasta,ravan,2,6,0.9477
prahasta,indra,2,6,0.9477
ravan,indra,2,6,0.8555
yupaksha,virupaksha,1,6,-0.9313
hanuman,aksha,1,6,-0.6124
asurs,jambumali,1,6,0.0
indra,lanka,2,6,0.7964
kuvera,vishnu,1,6,-0.1027
ravan,lanka,1,6,-0.5574
ravan,vibhishan,1,6,-0.7845
hanuman,lanka,1,6,-0.765
wind-god,lanka,1,6,-0.6182
jambavan,wind-god,2,6,0.9451
hanuman,jambavan,1,6,0.1027
hanuman,angad,1,6,0.1027
dadhimukh,sugriva,4,6,0.8402
dadhimukh,angad,4,6,0.8402
sugriva,angad,3,6,0.0
raghu,angad,1,6,0.0
raghu,hanuman,1,6,0.0
angad,hanuman,1,6,0.8074
angad,rama,1,6,0.8074
hanuman,sita,1,6,0.8641
sita,janak,2,6,0.8402
